"","T1X1","T1X2","T1X3","T2X1","T2X2","T2X3"
"147",2.2238131158948,3.82201850355306,4.17280535931093,2.17481697267534,5.39674878011187,3.03525844469673
"148",4.21759358724475,5.29148911602326,3.93003809694313,4.3241584424487,7.33238944689703,3.84634952042112
"149",5.49494770109982,4.58447802635269,4.27262736097861,5.14644114349245,4.80516209013938,3.95127444776692
"150",3.56393403629293,6.22226971823298,3.37898835266743,5.3430160896535,5.99882639166794,4.01718516405878
"151",5.22784679715788,6.36786397955302,4.95829802082577,5.66891647022071,5.70958719908656,5.71832480115767
"152",5.55254111573887,5.19635060010618,4.58978744178118,5.64181959078621,5.15985023810321,4.61444872153671
"153",2.06274405274149,5.10072614023009,2.96807357823128,3.62647559598314,3.67765690890648,3.53547131430236
"154",6.16580029030373,6.32753640848438,3.2143817143067,6.87183309145952,6.88701746624452,6.62216624676029
"155",5.57720508273058,4.59332276142238,4.37876513758165,3.66987362839225,6.45898197717564,5.81648790927568
"156",1.91292979336743,5.48439279699476,2.72170469120186,3.18949028906065,5.20646867652598,3.78854686597775
"157",5.38473634236963,4.82613287699954,3.05697730157509,5.02621704081563,7.40558591293536,6.34691567263589
"158",7.14168559825002,6.21553511131409,4.36328543809201,6.5519785177951,6.36785385976791,7.08668675829779
"159",7.00925468755701,5.72959442840596,4.19644430959397,6.700775364349,7.92397033278979,4.49598170285693
"160",6.83622499748,5.84246852937206,1.50332022416263,5.1963992869578,7.01446977836655,6.51554849400621
"161",5.64092251755285,7.08921420260764,6.26345984909996,5.09742362485711,8.00513603750715,4.26084980584021
"162",5.2563572355621,4.33773281812168,4.77062039231248,7.4775467424234,6.60837631348387,3.97925861657736
"163",5.05363942247236,7.38181315933051,3.74186265548562,5.55397589527151,6.4270717072819,5.25691573093301
"164",5.80878865947095,5.91631284005076,5.24791609470419,4.98304748065634,5.573474086935,5.12595698884237
"165",6.24319861025375,5.19115218356708,5.09397949505916,3.96249199931986,4.4210030590816,4.45231433584561
"166",5.75877861747094,5.05406429519593,3.02155939192915,5.5441260490578,4.04396115889037,3.99299367152556
"167",4.97878689791879,3.83703885605442,3.07825788907111,2.81695341771089,3.10431671305666,3.47501151205533
"168",5.76726881129028,5.52027093702583,5.52600283133025,3.90542106857219,6.54521039543746,4.59713625433008
"169",3.02451406744419,6.38549701572044,2.69894157542851,5.676659259784,7.15716443456035,7.32661520071605
"170",4.998058608824,4.64243472736055,2.75701110670412,3.59035523904916,3.90475586709982,2.30080301435526
"171",2.45295299584794,3.49377188708004,1.96463792049947,4.11962069546137,3.99408345127209,4.26244461956005
"172",3.99460884086036,4.71371371833112,4.77022146869188,5.8995890933926,6.81707806704927,4.33310720441053
"173",5.38817648938407,6.8361657082309,4.5073502641684,4.87772519781644,6.55720557304266,4.97565797377355
"174",6.35438140921243,7.75333686191175,6.36055361336575,8.72093605158055,7.85159504336929,5.16498267107275
"175",4.30173840566068,3.49884544924691,3.59833379885691,3.48095648652869,5.05056056515966,2.48826828855093
"176",5.35365070439361,7.07399399564286,3.66741763905577,6.86886712433824,8.09353268109588,4.43817099446877
"177",6.66518267791934,7.13367732227938,4.07566127913296,5.94667059251942,7.7947590821456,6.11551635627233
"178",0.22018127748027,2.98885825321655,1.29436746573659,2.78547641265194,2.70035785032626,1.95668180592824
"179",4.87937353737292,5.21755545593139,4.19300429709528,6.11140212776134,4.95010744142619,4.38312352765544
"180",5.75964456676608,6.27591707501961,6.43640604268988,5.2789618259102,5.32941916627789,2.84909794700071
"181",7.01581270382909,8.55693696905868,6.39887111299647,9.06772433590504,8.71283721637005,8.04212753114638
"182",5.86995441929402,6.41388831402313,5.71203208377441,5.4165580119218,4.11113791205706,5.02649247991318
"183",3.85180937244741,2.98405879236102,3.43286295173028,4.48404888967463,6.00787024896927,3.99624213697095
"184",4.90683033047067,5.80198904743931,3.76252384172215,3.28187088709117,5.49700654323888,5.4779295037325
"185",4.81650786062489,4.70250296392697,4.45022368450605,6.26512745380103,3.2335045573736,2.44025598339687
"186",2.70226979724127,4.09788054157395,3.21951456419312,2.29744172270653,3.76971134955265,2.96354358180697
"187",3.27419415949616,3.95244474826131,2.94949698615122,4.39141081928996,4.53917401357343,4.66563514651369
"188",6.95068461866666,7.35907032767646,4.68232619387329,6.25902412833882,5.1264181210706,4.24279199940046
"189",3.53581241317787,4.84328184587051,3.63449068346134,4.1666525717507,5.8292671080815,4.53607054206705
"190",5.17347075685864,6.76908719145029,4.59247036396147,4.76850200569212,5.98383839491874,5.17276841089886
"191",7.07493365554111,5.22079327005369,3.54059015136931,5.07516014434014,6.31632995019144,7.28342217529273
"192",7.08137599585663,7.311350920158,6.75500803979507,9.34245782648502,9.68392096504275,8.22032428299868
"193",5.8447887264014,5.14849662382179,4.66828766990646,7.22553200553502,7.49143016337055,5.23412456389333
"194",4.12408299923815,4.04465036926323,2.15763934839501,7.28500848192901,4.88720683736265,5.05562416659524
"195",3.03075296152234,3.74582616552462,1.26769918034509,2.1313672947822,4.64168496630922,2.48521526492226
"196",4.71642257845087,5.21327721157691,4.3703376156126,4.26481421378538,4.82804142026528,4.95206667979476
"197",3.73114684501647,2.93043985980594,2.31399742274798,6.4422953846082,6.16528856431088,4.91712646329799
"198",6.38222524047247,5.46513586489928,5.95696292616533,8.1067230459331,6.55306459470842,4.70178823142446
"199",5.96427839933234,3.72551025444612,2.88643041510344,5.25123849950582,5.8641087913544,6.2604868063472
"200",5.0548331981047,8.20906923412156,4.9637675128181,9.14064859363206,8.05664867516827,7.92437664171148
"201",4.14747877820566,3.98380507938187,4.32500127649819,5.1237330139282,4.36883069232761,6.49941323553162
"202",2.58107446548311,4.0206924936616,3.45036873028592,3.26532098384407,7.86364258853118,4.8829296741107
"203",4.24823824825048,6.14970510366523,3.70327505926354,4.95304383122222,6.19024676493504,4.44129073756146
"204",5.4512596153995,5.13387189032946,4.06952721622769,5.14319538088273,3.37961105070711,4.169938505098
"205",3.68701111018984,5.88031571665389,4.59896757302541,4.79382734418084,6.91226233042563,2.95724751976568
"206",3.23402366813878,6.0190374992887,3.90155298757763,3.23715926358866,4.73572176619531,5.48368961578488
"207",1.46593748944908,4.71322526244768,2.43660557676075,4.27049361141508,4.38736750431269,1.9586167081805
"208",4.62837624245287,3.97495958581437,4.60533821478762,2.94474131178419,5.14565726930056,3.29302455354232
"209",3.61288233649418,5.26372275473998,4.25998302952883,5.57923105832623,6.43760513291225,5.44858504257463
"210",6.77325007577126,6.75006387529773,6.05621646781626,6.05038617178605,8.37295443390063,3.8922648742995
"211",3.36403225628631,3.85935615539361,2.9762144427464,6.3474593034639,5.40299473017424,6.14585041300323
"212",4.99553470436618,3.0045364830603,5.400380794315,6.01664602084721,7.96033269776665,5.92599001824128
"213",4.73160202044844,4.07027142317913,2.19125845414267,4.42880513837163,2.94493175471636,3.72928651705862
"214",7.85921043190265,5.77583838113899,4.99536783026055,6.62400746462582,8.17175556673378,7.53254286842311
"215",5.85120070312868,6.13306223561663,4.1156788991506,5.90355401580609,6.58211457506289,4.92533368821275
"216",6.57475620194758,4.88951831476613,3.92646614680219,4.38995873267478,6.38199030208549,2.29667116852951
"217",6.47406172296275,7.56715452789542,5.33003897804385,3.87399030612313,4.97988675600971,4.55974357529878
"218",5.32408107338443,6.19085470473166,4.54189619314132,5.26753487099465,8.21104808924043,4.86570592179317
"219",4.23726499084414,6.09920510771625,4.97204853122278,4.94655508959798,6.60237241559511,6.11180951439759
"220",3.18498975147026,3.87400786859307,2.72403544259728,5.00655233928493,7.51527694076853,3.95515854428739
"221",4.69023303598275,5.44111398525997,5.46904754490061,2.21065423787097,5.13554784792945,3.26513746245425
"222",5.34966769592107,5.00982158343836,3.32785115022178,4.60751353425088,4.11729002094453,4.9163569847413
"223",0.715645099957844,3.56468840669458,2.30441431205671,3.41668137284144,4.27961959541646,2.2911939738685
"224",4.71282232633057,3.38675002536799,2.50723896751554,4.09234797230579,5.63174954469584,3.19103557831423
"225",4.22671935307364,5.73437169214314,3.27516598304936,5.47340873447448,5.50480491396991,4.86722527463409
"226",7.56827315783802,5.9027160419645,3.71420685690748,6.885770583278,6.11454083528956,4.95283730721082
"227",2.43913780132465,2.73758760858756,0.732338914306993,2.39396442478072,2.86156551401254,1.6653105103262
"228",4.69578899873383,4.8693526949759,3.34436451566655,4.88679409789047,5.37706514914856,3.6030313301203
"229",6.09979042650366,6.10944744114314,3.72694100113398,6.1304417963484,5.99876106933003,7.25377309318972
"230",4.9028922262166,6.47544660569259,3.27517348428545,5.43600998212491,6.36256518335281,3.0645470109656
"231",4.30338658335108,5.19249297497285,3.66472817354438,6.11185508479482,8.23574538847572,4.74353350254945
"232",4.79157633753101,5.97230515776538,2.20652174440742,6.69281466888425,7.42142829229408,4.72405390857559
"233",5.51515645703836,4.11284445896085,5.28644190695578,8.42081476832208,6.57839261641888,6.84862288230902
"234",5.59733859254514,5.33106672060247,3.74814782758708,5.61807274462481,4.79347976561194,5.48754346949985
"235",3.14119195273578,6.62088158090882,4.13391523091283,4.31099998009158,5.41919321328621,5.49099976295002
"236",5.75563107001287,6.38746357958908,5.93306894531132,7.31706797162619,7.40999974820602,4.86085119296871
"237",6.83572775401246,8.94942620895408,4.71917686497626,9.39666931092306,9.92434152302383,10.4484031607855
"238",3.71465047172383,5.81528881349406,6.31115447396471,5.34252558349217,7.02200890189431,4.49449218277403
"239",4.96500030879889,6.00646864554976,2.94245624627652,4.8956138427692,6.40647219031496,5.334646316368
"240",2.3560017260376,5.22834691190369,4.5774180044109,5.73359558588414,5.00397114150339,4.44135833499149
"241",5.09785767178008,3.12734957033621,5.2315702532795,5.23247626689541,7.8291139112471,3.94847703121699
"242",5.27136604107847,5.19824357007508,3.15829134936845,4.72933409084891,5.56859434159422,4.51336146764847
"243",3.49514127692751,6.78186172720558,2.65069862651935,8.0949012224867,9.16306093778801,6.17739192434634
"244",3.0755883191638,5.66606937256635,5.45628985176576,3.80955735045486,4.29892681037314,4.96521761340003
"245",5.73614107003463,5.62227684898737,3.45134608760969,4.11882893281288,4.72645304958973,3.22121051319577
"246",3.58146692197106,6.26928592683716,3.59808775550145,7.00570230431098,4.32742945352122,4.64114962162505
"247",1.39169633707465,3.04594377801939,3.29685915456488,4.23903799206843,6.12047963905388,3.99459893653473
"248",4.36745858051928,4.48376706738876,4.49364336697602,5.59932611598536,7.08673046463826,2.12257435733229
"249",5.12650229906919,4.60223368369467,3.80009157252617,4.20247472812149,6.29503850207935,5.37508629626306
"250",4.88930326826694,2.71157341420944,4.97514843341733,5.71560150016777,7.73619905431848,3.0027347406171
"251",4.24451286903788,4.39636616574665,4.94951429436177,3.0826763647899,7.40149959057866,4.22110702074723
"252",5.31471323708533,3.18820693676256,2.91137754641906,4.5901018286206,5.59491432351537,2.72327419771887
"253",3.86942972120357,4.65509304998843,2.36812015714533,6.0251062984411,6.15232341224842,4.52923442608319
"254",5.1192205258004,4.0833770056212,3.25276077231435,4.51152120354809,5.31465864017123,4.70311160372863
"255",5.86265013543372,6.96502134102199,6.06157987603734,6.00253271786341,8.44054021925094,4.61432007400432
"256",6.33262867898734,3.90959221065545,4.73617250522804,6.32880036039754,7.31037490906746,4.57547302497492
"257",3.46134754370702,4.43227205391965,4.52210817663815,2.32696405964259,3.64929177523076,4.24588924264164
"258",7.06694758242686,7.40807489438244,5.81101734701337,5.52630664969062,7.39292093742304,5.69920609502908
"259",4.36023909813978,4.59289355905884,5.17509028883861,5.04313718071479,4.66901021875326,6.1518100651225
"260",5.96194228747448,5.35931782586476,3.86412475429403,4.41467336274481,5.42336543699956,3.73858945500508
"261",3.61037744698125,3.2640915847045,4.06719088436533,4.97628869859889,5.54098079253789,3.45501559749247
"262",4.26752251018465,6.85762852371239,4.32767936039231,4.43324990883863,6.67142961732248,6.59872378057337
"263",4.29966423637355,5.46181710794908,5.73439208087187,4.25707623610067,6.72263231204553,3.75138026391801
"264",7.34833566911031,3.5375340088204,5.96634523763587,8.20535702650326,9.05810100705067,7.6031188829392
"265",3.00247703418421,5.97198939280856,4.67463818688471,4.35050644334949,6.06987840682159,4.84939850046452
"266",4.50506139957388,4.5298212254441,4.89399508760388,6.68504275602755,8.72245680446885,5.17410227472594
"267",5.84485440629854,5.1800924482044,4.2675944672075,6.42917387883884,6.55521316819476,4.09225675081828
"268",7.33226935743739,6.51587356467532,4.27067395904552,6.62176207485095,6.80243255498159,6.9000374569043
"269",3.27298442593375,5.84382900154313,3.41230528247247,7.13728019277746,4.64178041000386,4.10555842509456
"270",2.55315887842839,4.82084123062503,3.34394326647039,5.46011967668027,6.14425318298752,4.06017800137226
"271",3.17031706167576,2.99957053037204,4.66567682164241,7.77000479732346,7.36034996478093,6.36202060157839
"272",3.56691339415391,4.58768233525317,2.9927957379776,3.97356126385919,3.60996260991654,1.15106202730085
"273",4.12014399287546,4.97476094393403,3.78275951324962,5.04198457043104,6.18156440417182,2.50327447370008
